,y,prob
7440,0,0.04733373951234267
10729,0,0.01279988780900011
34565,1,0.9213272114616031
11936,0,0.10390511256330624
28773,0,0.593842597277331
3684,0,0.04026179213083099
40129,1,0.5559071513621867
23142,0,0.4095848398681913
35041,0,0.12467659631268471
8953,0,0.22933048903281233
23404,0,0.2613482694624194
13959,0,0.6401190425473866
25024,0,0.47104455784617283
35636,0,0.1617994066709503
30066,0,0.19525378408378694
10188,0,0.02777342320830065
1074,0,0.04158475585925383
18539,0,0.5036954349036273
22965,0,0.25656656060543664
7931,0,0.1041694973423632
36659,0,0.11420788476290372
23869,0,0.5870453483777351
15118,0,0.2089133053145849
25953,0,0.2741356758017593
27134,0,0.22478486082172597
11723,0,0.5402288097643414
5719,0,0.05993986822594339
29987,0,0.43112416607113274
21872,0,0.25985101437507285
43705,1,0.8966181203902929
28489,0,0.2484586292212956
19809,0,0.29660563267810436
28376,0,0.45235370693917426
408,0,0.27388101022341055
22467,0,0.4534873807937826
25138,0,0.5843217157278261
26447,0,0.1850098407493683
37578,0,0.1460387424543158
26047,0,0.9968835418753011
1395,0,0.06208449240288807
9484,0,0.3606490168033146
29850,0,0.5661169971957897
18658,0,0.00820044662602355
13284,0,0.4333648587950942
471,0,0.6443053547362843
32362,0,0.3513417594081538
37402,0,0.31882061989022226
2472,0,0.03991461842788871
43804,0,0.38448609760991875
15205,0,0.1784177241316708
19563,0,0.2951438626340371
43287,0,0.8078079214700369
41756,0,0.4692124555118119
13830,0,0.30072594571897304
16011,0,0.1835240307976213
5356,0,0.03452984022277094
547,0,0.07189297433522297
37748,0,0.13842429348427598
14962,0,0.36879916172266397
37871,0,0.15880088136121137
37117,1,0.8728005876687039
39646,0,0.3631562012243217
35393,0,0.1631458514515402
35070,0,0.09876885951879118
12663,0,0.08344565083619303
31422,0,0.3628577940914897
32796,0,0.26013673198582404
6109,0,0.027861831787321174
20446,0,0.31181344226318297
33831,0,0.2665104096586849
31529,0,0.9990827572483912
30218,0,0.3370201487592821
43952,0,0.5033381745062803
45093,1,0.9504657517096412
38387,0,0.31716811251347266
9314,0,0.2532228529658992
28400,0,0.6665249627230945
328,0,0.08093267893156465
7766,0,0.10801670612309096
720,0,0.0669536041263446
15785,0,0.12802758866790687
13888,0,0.6379838233280839
29851,0,0.505498636823384
34749,0,0.1573592462722993
38926,1,0.7893314603174869
18398,0,0.20307500827094735
42470,1,0.8582009076682439
23364,0,0.06934794939364233
609,0,0.04445147780940205
16434,0,0.1886512338047229
691,0,0.18044643138103847
27109,1,0.5996935513818065
26680,0,0.5434784145388545
21560,0,0.39799334271708403
22597,0,0.06303798589077207
18333,0,0.10858406911237191
33071,0,0.04828708141156699
8499,0,0.12044295622169127
42985,1,0.5815195378316347
12661,0,0.39743364111130436
14668,0,0.4896949635879579
3193,1,0.3514894934001514
10499,0,0.09768823591672786
40992,0,0.6843066474142756
7150,0,0.04640033099816642
17621,0,0.24357772248211704
41088,0,0.2640220302023936
1269,0,0.20188358417662405
19710,0,0.341653751244595
11321,0,0.10856632032275554
20893,0,0.7456069609934113
28117,0,0.4955694438945317
37479,0,0.12216910499291911
9908,0,0.17271828964210348
25786,0,0.7894074868729286
545,0,0.07756941215458323
26902,0,0.41739592780117885
15160,0,0.7869831654312194
4617,0,0.11453700135260267
34226,0,0.16499953106334922
12081,0,0.13521435106548324
44664,1,0.9748444825213782
38853,0,0.1838877080824539
25372,0,0.2689804509496274
18591,0,0.14724140488951468
44640,0,0.19393243245468644
9986,1,0.14146401531640454
35701,0,0.09523995234112986
3760,0,0.17822086364703252
14597,0,0.19102649823981632
5865,0,0.09356635274552354
701,0,0.11461222084684905
2860,0,0.05162318718223281
37740,0,0.07642961838874639
31877,1,0.9005357062324374
21918,0,0.2756229055968362
26112,0,0.16103974573225938
30013,0,0.17272662233278982
43930,0,0.40537625906757696
11948,0,0.004242719634883486
4569,0,0.08200618799575536
21409,0,0.026439564360030823
6208,0,0.05687253777933378
1507,0,0.0720162376490882
11368,0,0.7680007128589019
33305,0,0.27188935292460925
9483,0,0.20860363460054662
40012,1,0.9057675386118367
23536,0,0.13508756313054013
30935,0,0.6257871594747221
36043,0,0.05636528076959813
15295,0,0.0472315537269763
25279,0,0.5086269883858766
19405,0,0.2693696439953252
38491,1,0.8570062795895538
16849,0,0.12747771594526117
30678,0,0.33230260795100575
24813,0,0.25694456150310774
26508,1,0.9968173731000899
12019,0,0.10088488654376708
42384,0,0.3621501056241718
23268,0,0.5012496963238815
38293,0,0.943628564098026
31761,0,0.4601546243037063
31361,0,0.13555237465881495
35964,0,0.12873940690278274
37788,1,0.5061756983993314
30073,0,0.7952822073438955
33351,0,0.20752092056409294
32968,0,0.2643842922276092
33954,0,0.3659813789559435
28957,0,0.3258548025973533
39926,0,0.29466882923778764
34985,0,0.7105662086361818
22295,0,0.6582096088109944
40249,1,0.20113424297623575
13999,0,0.11407170357066365
42869,0,0.7655045365566822
26113,0,0.2562793194099551
6917,0,0.8729455534539006
36318,0,0.2670786914003528
25195,1,0.9921335143112382
24774,0,0.12361642581828013
45088,0,0.41089223035319183
32882,0,0.15119203628931183
33890,1,0.8507147357302696
3410,0,0.5111205639612136
17790,0,0.12478393900564139
15089,0,0.11679682168293752
5510,0,0.07999824219037992
41241,1,0.8992957778147304
7810,0,0.02713693053080871
32481,0,0.3605451304890247
15672,0,0.30403043101510063
16310,0,0.1066154261893143
9023,0,0.33288341706185653
14130,0,0.1924414896787396
29027,0,0.3300196625951458
33505,1,0.9992128130174224
8140,0,0.5528902380867541
41226,0,0.5779260949803783
11140,0,0.16714815367735042
26870,0,0.656944847390179
16940,0,0.39299774667905757
21095,0,0.6658858205891908
17992,0,0.10700203456297641
16151,0,0.25151228000098386
31518,0,0.22331953538933058
12326,0,0.06299599046888914
30778,0,0.9953442131160248
36146,0,0.1429727913825068
30640,0,0.5255045734615058
28462,0,0.660049993315342
12050,0,0.027541556748380082
32653,0,0.24141864661875695
24812,0,0.13322016990912994
33196,0,0.06938681140089922
35745,0,0.3070904372419169
3000,0,0.04655394928146542
24529,0,0.2038438335572093
21889,0,0.2606122832132219
31780,1,0.989090575819973
7383,0,0.03323414887421354
15443,1,0.5363132167943587
37530,0,0.807598566886505
28928,0,0.19043455394084516
13591,0,0.2829994167329986
8891,0,0.19441371368936317
10476,0,0.09349414938749569
9952,0,0.07483367039985556
24569,0,0.7801082123832066
11361,0,0.3149248705441678
23932,0,0.2126341198309942
30185,0,0.2476578553220586
22303,0,0.3933996014032553
4843,0,0.9339756114985454
10635,0,0.3067826530134142
6232,0,0.18894275413416164
34522,0,0.1206884043891087
20186,0,0.31322849195803304
7841,0,0.020507497388586426
20954,0,0.2165240405818107
19750,0,0.22094595503542758
31346,0,0.3169210387142803
22338,0,0.37383321767563954
28722,1,0.8029762038254692
5533,0,0.028283615146920755
21263,0,0.15119985069321865
43623,0,0.4609184378027791
28514,0,0.30264596291184415
14198,0,0.6178907158315743
5362,0,0.025152738714494225
37803,0,0.13255270530606084
45103,1,0.5593912982632112
43668,0,0.7263167654868398
25190,0,0.08995508130106399
19629,0,0.286472045984
13326,0,0.2176906621041791
15484,0,0.40645792425896676
22998,0,0.012500456410658148
44731,1,0.7983695269895269
26318,0,0.44387672338872863
22286,0,0.21751421358541312
17260,1,0.572232263359546
13041,0,0.2441419308337663
27619,0,0.46039964553252155
1961,0,0.09047972579216616
877,1,0.9055410559024115
1343,0,0.033793334618439384
1299,0,0.11157608833346987
22612,0,0.08048442743265032
21780,0,0.2974533829017817
9612,0,0.8763428757210765
26123,0,0.10992898843281321
4209,0,0.039069087511900344
4467,0,0.07371167682858334
36453,0,0.814416425941251
14176,0,0.5673533977259844
17861,0,0.11004048535433776
27123,1,0.5904654764845945
27552,0,0.5840751439909848
17547,0,0.12919184824341007
550,0,0.04264914791104262
25927,0,0.6808639819624751
39717,1,0.5057724231547656
37747,1,0.5257873581093551
21256,0,0.13484781088152842
1927,0,0.05929414671590485
12331,0,0.1597590355475852
35009,0,0.44129826282358464
12182,0,0.11618357145406112
8117,0,0.075627176396872
5131,0,0.036347274162741035
6356,0,0.10690496508117792
43826,1,0.05911529288276096
7344,0,0.01708134921392334
19085,0,0.32357200290009486
36593,0,0.0471944281861367
4905,0,0.33643661690013077
26327,0,0.4957250202976229
36863,1,0.9082130107428832
31181,1,0.5665573865779433
37789,0,0.28414294836545545
25069,0,0.36927151637043387
37369,0,0.08555497581374794
43121,0,0.35305718211497905
39968,1,0.9272283190768064
33097,0,0.3217232128182659
36402,0,0.19583207128506247
8983,0,0.25981126705410024
9036,0,0.06840676405101984
8888,0,0.1833284532297145
1727,0,0.057342643960435494
45068,0,0.8582038048982765
25354,0,0.0781296697143979
5686,0,0.003732124799809684
36081,0,0.650518299374044
27931,0,0.756438184789812
15094,1,0.2769328113623052
12092,0,0.12102164487712212
29533,0,0.6346965510038717
29834,0,0.36700142424094695
18730,0,0.030400211047628422
32001,0,0.27189150692457675
41606,1,0.8390872747205685
10115,0,0.17317786477861608
30396,0,0.24769407199543392
29451,0,0.4542215543428022
36253,0,0.11808822823358935
23816,0,0.2748288958168932
19883,0,0.499964499620199
30228,0,0.23905551493738925
40148,0,0.8678502029352775
28540,0,0.8614775092582594
36972,0,0.05214035035687072
27231,0,0.3173065918181115
12536,0,0.23241811723050004
11730,0,0.11031432671339562
22233,0,0.518572321753472
5511,0,0.04038156296507571
32042,0,0.22248198967001406
26341,0,0.1644448462944568
32411,0,0.15155697657865838
44795,1,0.8094365389041411
40317,0,0.28303454772449127
11784,0,0.12537106043447457
32401,0,0.37544676250383124
29883,0,0.25565919445092006
21438,0,0.08899476481289999
18989,0,0.7027346221548826
26393,1,0.9317249910913917
17406,0,0.15540314471786135
5276,1,0.6348967468178888
592,0,0.09346215433950471
14232,0,0.22958391111948928
6408,0,0.050761346686150066
9773,0,0.0882450852387254
10603,0,0.10457474728195365
34320,0,0.25139271770155125
41764,0,0.2440012892553154
7236,0,0.03544893704024134
34873,0,0.18221910339465128
26457,0,0.2687155267376911
30038,0,0.3312866316255109
42353,0,0.5129952399301737
25749,0,0.4371620768628319
13253,0,0.2632487885893458
1687,0,0.11339682139765564
28128,0,0.3910579068442705
21994,0,0.43428595250910523
18794,0,0.03233207255334023
20673,0,0.2879206138718437
39586,0,0.24529700198961457
34814,0,0.22364920705100644
39293,0,0.3409915215094474
9989,0,0.304349010509982
6269,0,0.028297356186397893
23754,0,0.07339119692272511
25713,0,0.24157524510368986
12677,0,0.45527705029524307
18777,0,0.015563512235710751
4086,0,0.14651926478903715
32522,0,0.54128245887331
11952,0,0.005224544626325473
23011,0,0.26780027117911925
31446,1,0.9933854292986963
1285,0,0.08455227307487138
10587,0,0.14907681311720067
18958,0,0.10287640959173781
20676,0,0.1877058565575662
18774,0,0.34630610043081733
22076,0,0.3669589196468502
21397,1,0.6365156871235766
31280,1,0.5256958927689466
5476,0,0.2020960603641892
29694,0,0.45575177752007245
41722,0,0.5415834208413105
19489,1,0.8543433366399887
40467,0,0.37807909351903934
400,0,0.06730823215131597
19623,0,0.4395878771307853
21881,0,0.42938820236622427
35694,0,0.1341211428940826
44193,1,0.8806458823863305
22986,0,0.3802736243546135
42877,1,0.9705605381770267
29130,0,0.5676245419458544
23368,0,0.06877731804457712
29717,0,0.08086673721095591
31777,0,0.5959255844826837
5115,0,0.07160925233924469
7591,0,0.046631700389578486
16953,0,0.47625779450350325
30370,0,0.5057552369842853
29741,0,0.23735882912243386
4058,0,0.05979907332676973
39082,0,0.42308513420214316
39088,0,0.08483186392108687
38023,0,0.04871760259046663
8430,0,0.2442590534014903
21631,0,0.14725981033965194
9406,0,0.16588452370267315
28680,0,0.2249289001669355
307,0,0.026662962601088754
14226,0,0.30096961474862144
17374,0,0.3405812880525175
1648,0,0.7319027402401119
29250,0,0.41376408749410354
33113,0,0.5537543619441511
8644,0,0.02867292390105403
12120,0,0.04688601774162531
33278,0,0.680131748398347
33681,0,0.10021438295748102
39367,1,0.5694559172893846
44050,1,0.9061410490316352
40308,1,0.6420344694833635
11708,0,0.7246714896556005
39139,0,0.013406981208859683
33224,0,0.21519521458981075
42793,0,0.4751153468370007
23063,0,0.27264605222772176
13568,0,0.19673873506995673
25985,0,0.14083942511210842
25476,0,0.22236371705678157
19822,0,0.29049203847517135
23541,0,0.26641217795800526
29826,0,0.3205241561083424
3248,0,0.1642427630086651
34651,0,0.5573593691693377
40582,0,0.18995570066571882
45136,0,0.1344732583877869
35421,0,0.1510907674371852
37332,0,0.22786412121617788
39338,0,0.06226339905478938
25626,0,0.21038870382605204
4836,0,0.12286659302427731
575,0,0.060324998263659904
41712,0,0.9850130267531664
11129,0,0.05699383549421073
16830,0,0.04572331501808078
4881,0,0.20171681034846692
23092,0,0.17436241310056338
23668,0,0.3702488115378624
39827,0,0.45352605138197427
35378,1,0.9862072473599233
25364,0,0.6104981719552878
29088,0,0.1369804941732856
8428,0,0.1250328078148482
20262,0,0.34840164773254545
21452,0,0.1493030372979092
32857,0,0.8166685086430624
30055,0,0.4772723516372653
18060,0,0.5349193828572789
1082,0,0.07408730881560573
9458,0,0.0650799851623573
38015,0,0.4757986025925341
26121,0,0.5021248391203056
40159,0,0.6098337639516047
33442,0,0.33547753386630835
30469,1,0.9713040451024139
32158,0,0.4621510368230676
23294,0,0.11488783521020669
31808,0,0.07889960606581801
6925,0,0.06640815305586309
20650,0,0.5436468221350097
27049,0,0.6601009917249877
23088,0,0.14693804730683488
38570,0,0.03230721087320664
20016,0,0.5371658946776924
41932,1,0.6603520639777687
35320,0,0.9664616145591146
24365,0,0.6082955961213325
9335,0,0.39129701755568663
1571,0,0.43167510965975636
13767,0,0.3175954934417243
7543,1,0.9023169470351012
32535,0,0.17930217445602392
8132,0,0.05289315262078537
18991,0,0.48706601493940527
24818,0,0.34836140639175533
42895,1,0.704720310750328
10581,0,0.1615393508869398
2327,0,0.06721380356505804
17662,0,0.10169651110370398
8000,0,0.09209734053252315
17126,0,0.2753270669900228
13052,0,0.49947250512009667
1639,0,0.25502785998564714
8112,0,0.1332913958100703
8077,0,0.0941593864189859
7412,0,0.025605198690424283
13345,0,0.9331562043910024
3599,0,0.129273375039012
20529,0,0.47432136189023416
25185,0,0.22369419714086677
42089,1,0.6850486757699403
25886,0,0.490427366402889
41308,0,0.7714383865572145
42557,1,0.5064949344041098
31882,0,0.36450645320815195
20322,0,0.2116956908235879
27400,0,0.4253319385319493
479,0,0.10591271748322337
3569,0,0.06378928983437815
16423,0,0.10899371466627124
27232,0,0.2335528186399664
28190,1,0.9921795816614292
23803,0,0.051734511576581294
7917,0,0.026953964073725235
26385,0,0.4433658629395419
10510,0,0.0755424025922572
17604,0,0.800553541600075
14013,0,0.4514003180893378
5119,0,0.20417320957561286
41845,0,0.26106015515978553
18611,0,0.1765387202039706
11668,0,0.04102480068497761
17338,0,0.14402403101974456
29783,0,0.38994942394924914
19504,0,0.2537824384672361
26835,0,0.38921420877764734
26331,0,0.15687992162715894
13533,0,0.27680122044491307
42239,0,0.6774692692769135
25117,0,0.14289029944344694
8297,0,0.04462473357739972
16726,0,0.0872957390630181
13300,0,0.6092051718291546
15609,0,0.37596945777540486
8952,0,0.08406634952042497
12633,0,0.3969962985071819
29439,0,0.2549323285583525
38690,1,0.5010901348408017
42602,1,0.6426165136721843
21443,0,0.1951971634008372
4743,0,0.20084964439736194
33162,0,0.2657759224497562
17765,0,0.22697098631170412
7135,0,0.18369512150075365
17395,0,0.30887013598810337
18990,0,0.4166466803555791
36771,0,0.15589214001356147
15934,0,0.13032446674302095
38390,0,0.13319668555205172
24098,1,0.2682893988326173
6480,0,0.05785333605575756
26935,1,0.8425641775980937
5063,0,0.05098038999991543
34069,1,0.5754315153669379
41593,0,0.5440325699140721
28378,0,0.25377188557145147
35503,0,0.1181904483735714
32463,1,0.8951895823219747
3677,1,0.41668664363238883
13437,0,0.08929279731653021
16499,1,0.9818679887796332
44501,1,0.9321338239856116
29085,0,0.2256586380886251
37935,0,0.11527391043558803
29181,0,0.27799010624135645
26166,0,0.28273026700068726
33334,0,0.3809666750887758
7127,0,0.13418195935509705
758,0,0.03648390500108317
14186,0,0.5282637997028721
24412,0,0.13983623548885254
19106,0,0.9500185761244542
23225,0,0.453040262269039
39900,0,0.38063522109696235
4632,0,0.035367460956043324
30944,0,0.1936099020946173
39922,0,0.4202196384081437
28498,0,0.9999762740153055
21832,0,0.7340848951444469
19884,0,0.15234034357070703
41801,0,0.9258150747205406
28736,0,0.3599023138086323
20086,0,0.3375685103476474
38827,0,0.2223711270003472
18506,0,0.828997122720075
10663,0,0.12432251071007698
15795,0,0.03528400307994006
41240,1,0.9481972699445791
29429,0,0.8236180428278533
30325,0,0.7292627121842624
25402,0,0.1453555352616195
20973,0,0.09976135807845568
8267,1,0.7170005028412791
17634,0,0.31497595798014616
30134,0,0.564852320879078
6389,0,0.029951563191823037
9802,0,0.25097630209417643
20840,0,0.6708539693409562
25867,0,0.3940862069358378
27194,0,0.913999706154494
42899,0,0.08938282748602672
38889,1,0.774953031828213
34470,0,0.1272900313192857
4235,0,0.039414036889748594
25957,0,0.6450204575644461
23864,0,0.6078310247356867
11415,0,0.30301792353795903
21067,0,0.1297570279005086
6479,0,0.3177353333802363
42280,1,0.7497420423436182
40971,1,0.4498728081952794
4915,0,0.10511048897991102
17019,0,0.7190835282294662
33364,0,0.23154165210972757
38652,0,0.2129808011500967
21192,0,0.6034934691854105
32578,0,0.6677270594027521
23934,0,0.45115854025718866
28073,0,0.5822823531148646
26244,0,0.09314523393378638
26530,0,0.14397477719833982
9228,0,0.17534808900751928
13273,0,0.6576047246478787
21156,0,0.530045084796531
39455,1,0.7628428070680492
8527,0,0.5223156595805257
38134,0,0.18710119737345401
6112,1,0.8782914164247665
7726,0,0.02511921118508733
15498,0,0.08976130459564433
23555,0,0.13177825101586618
22808,0,0.5777309753699016
41416,1,0.9897638496754886
7803,0,0.08162541985990907
13402,0,0.3280955551284045
12942,0,0.3996320341828228
42487,0,0.7995823375657711
37078,0,0.018082839538614837
31379,0,0.6503021674175767
28941,1,0.9294561976040202
6181,0,0.050658996866431986
35897,0,0.09677265945435978
21303,0,0.17850834887423866
28714,0,0.15488826261264962
35141,0,0.1291912894959678
21315,0,0.3938817546873312
38535,0,0.0592563529694996
2067,0,0.027543396528581163
43839,0,0.9998141933210192
33858,0,0.11623465913014443
42345,0,0.30449527061660664
7293,0,0.029538301693404594
8073,0,0.09964337714949525
43276,0,0.836812426932383
30590,0,0.09386503956932403
15117,1,0.7344501747766906
2656,0,0.051860313051251807
22348,0,0.16362725177283388
29824,0,0.2611009317233663
14064,0,0.37699390673314276
23473,1,0.9600617611683364
10025,0,0.03851031108185068
43999,0,0.11558886850294717
14494,0,0.2025028360504799
21819,0,0.38319051998971626
17446,0,0.025142827186050064
18377,0,0.08010985372405577
32048,0,0.3343801828243741
5602,0,0.020362189815204254
37123,1,0.20120174734380838
32005,1,0.9950713921558451
44584,0,0.47300636691390685
700,0,0.18144527208203334
14626,0,0.2478727496316891
26525,0,0.7277768690514507
35695,0,0.115404233487911
3886,0,0.039212280645015675
13774,0,0.29292058698576023
41602,0,0.2848021120367194
22427,0,0.3256811436250285
441,0,0.09689414156460047
2495,0,0.5639920446490453
4678,0,0.05454039687535537
21103,0,0.24901215444030264
35387,0,0.16444488771560398
41009,0,0.679373454248964
3229,0,0.04008474722956361
32092,0,0.3060394516593929
28974,0,0.19703094036326016
36039,0,0.10078194294405328
20265,0,0.23114563447774658
25474,0,0.8442450563611669
9699,0,0.23867229888746827
10641,0,0.1342289940246005
22519,0,0.3191470477736945
1367,0,0.05628953781280198
29613,1,0.7460225013915469
803,0,0.06867643731411309
36596,0,0.9575091716647631
20356,0,0.6760687077774746
16601,0,0.22091098138779688
11135,0,0.0775081725357201
21477,0,0.1514610432879251
8100,0,0.14937916459928624
43722,1,0.9912151709920082
2678,0,0.16525051788913778
36434,0,0.5430731856390006
37055,1,0.5639832026365933
29243,0,0.6876756651480141
1063,0,0.05381523210979697
1025,0,0.3032974739701327
13600,0,0.06908399999244655
1437,0,0.07563933001573353
31458,0,0.22508950931086322
27013,0,0.9188131284097825
43303,0,0.7475505062273619
1889,0,0.06446324130234811
35475,0,0.5776129239608724
36721,0,0.1383274489553527
44477,0,0.402595000173341
31060,1,0.5338286561607744
26778,0,0.2304127161869845
36042,0,0.4721168324706218
39371,1,0.19896624248128603
33116,0,0.25840135701665945
26276,0,0.11189848727505568
5565,0,0.012738591868611574
37944,0,0.05520618426055442
40313,0,0.5946326520131381
29245,0,0.24435798476474987
2480,0,0.1474108044804005
41564,0,0.3948873242643135
40460,0,0.8564960719707576
7999,0,0.10275598746002623
8971,0,0.22817273059913398
26335,0,0.08380411965916038
11098,0,0.07834232965542044
9779,0,0.04981584312589148
42120,0,0.6871284635337319
10721,1,0.7693968213930777
3558,0,0.08841333934780038
17965,0,0.2245006406704453
16063,0,0.6651288802839981
6150,0,0.0755879451985089
12929,0,0.2946350386810249
14937,0,0.3019126131151393
25513,0,0.5322478254915326
30391,0,0.6460662635989829
9028,0,0.5606449464391539
38051,0,0.20507416195258632
25743,0,0.12447880179466947
29710,0,0.8442567895127853
19036,0,0.24721037207849397
23347,0,0.16439132811794216
5435,0,0.11959449916486198
25067,0,0.16733030018980086
42489,0,0.5310859271827439
33223,0,0.1162549862564028
31387,0,0.28826592611909624
37674,0,0.11657721040489054
1946,0,0.17449916544487723
43978,0,0.15826839522224617
10591,0,0.15363298124080452
15616,0,0.13183076295548563
11026,0,0.8001211017276194
12091,0,0.1526200459072443
24690,0,0.7587281047447824
21648,0,0.4496251661419332
27895,0,0.6510426773239621
34134,0,0.3717855831796632
7795,1,0.6810422185899991
39997,1,0.38124587622475015
6735,0,0.040331185211736266
22255,1,0.1560763997314216
35647,0,0.1513098381990188
11339,0,0.36870608813624334
3021,0,0.041473008207181916
29852,0,0.7475262622852726
28319,0,0.6871061033159935
34129,0,0.6184638256354361
13972,0,0.5348687880045844
39066,0,0.04665518904680314
32782,0,0.453748230666559
6517,0,0.08722745661527122
30835,0,0.8133356324191154
15712,0,0.5763600717959108
30817,0,0.15607627396758694
32608,0,0.990209968733264
9423,0,0.20247093323849782
31450,0,0.10337773614705302
18933,0,0.3817330122323189
9640,0,0.12060264362642867
38867,0,0.25636753247054755
9290,0,0.26071352718011664
8359,0,0.2973687001147565
15949,0,0.1092109426006581
8135,0,0.19794689195719617
14058,0,0.10424274351385238
24543,0,0.23583145792479066
1778,0,0.43799378824955754
778,0,0.11891408958536226
8052,0,0.3875279248685181
39791,1,0.5656885359465554
21472,0,0.4391358763269637
13218,0,0.2502896143052869
20387,0,0.4956197597978542
27516,0,0.06546671709811094
7036,0,0.16193031531801902
25218,0,0.20635637580473548
33312,0,0.9981636680800182
31788,0,0.6850524975208786
30141,1,0.9820337629093265
9576,0,0.2981550088945303
18010,0,0.20325741552006774
26412,0,0.35311404071887825
41643,1,0.6049856416119455
39320,0,0.692092093709905
8866,0,0.12292833487176227
2300,0,0.05167224879412432
34307,1,0.9721028025864831
20225,0,0.2205807360399855
12897,0,0.2784185092187945
12021,0,0.08925595831820855
36850,0,0.6209708573498564
28418,0,0.3244829192193145
2859,0,0.019363580423052695
9495,0,0.0898842002221507
43562,0,0.10279074473270468
2638,0,0.6418496347265233
25949,0,0.7992227869340885
20279,0,0.5399381951897679
19561,0,0.3125396876249007
32721,0,0.477847148224413
11521,0,0.25861980879278834
34768,1,0.7563159352591038
12136,0,0.15392581811987188
5537,0,0.15275983660970835
45134,1,0.8959061291780507
11497,0,0.1450046068484811
10268,0,0.08581309950157281
12228,0,0.036182986528835816
20995,0,0.34571463054267687
12289,0,0.14754437401868675
37615,0,0.08435056696383199
15040,0,0.2680377119606317
37432,0,0.043309275792251495
40935,0,0.6608961578147251
11467,0,0.0668286531066433
35304,0,0.11729479865517532
7676,0,0.034126089196543766
32370,0,0.10862419503311838
3828,0,0.16420332701117044
44154,0,0.351460987173314
20572,0,0.7243734056314481
30390,0,0.41585200372661524
1837,0,0.04138757560487351
21671,0,0.10835069940735184
16264,0,0.1476311890542317
35570,0,0.365074824876816
4831,0,0.13256295342704227
2800,0,0.09323222873628301
16844,0,0.09646718377195589
10438,0,0.0842565426331283
6886,0,0.02593208258553335
265,0,0.092820877966663
35297,0,0.33961133852458325
24702,0,0.5136704689018389
26807,0,0.21396803690546004
16205,0,0.791598781325259
38928,1,0.7233394108512008
23998,0,0.11145956975839973
25437,0,0.34467261686723843
31597,0,0.29847993653065236
36961,0,0.1560240308160616
17435,0,0.08342311397970431
10129,0,0.3334773603356197
8568,0,0.20666799205359346
10773,0,0.1875699452261707
14477,0,0.032949918740508656
17452,0,0.5614602349351072
23980,0,0.2691406373188325
6716,0,0.06448312378499779
823,0,0.0608736186321332
43315,0,0.4997083007873051
15362,0,0.5834699479066082
23101,0,0.11896574332405543
27012,0,0.309520650711375
212,0,0.39755382844341075
24979,1,0.9997656227857732
4219,0,0.021382028177983344
2836,0,0.06606657289247773
8288,0,0.3178298074812051
43555,0,0.5298236392173126
6469,0,0.028466513173823402
492,0,0.11578875575082496
36123,0,0.24504730872262734
45207,1,0.7699749577262469
17755,0,0.20230080931357813
43855,0,0.2034871551840136
39994,0,0.6820806370179455
21144,0,0.6712830932374791
15956,0,0.1718163469606761
43721,1,0.9995885855658359
32791,0,0.15953208547521508
44358,0,0.15064521908701559
1417,0,0.03534185942192461
5222,0,0.04729320435300977
16095,0,0.1954273147728093
20514,0,0.1956331335171887
44577,0,0.13789149843664433
44278,0,0.49186899746528273
6336,0,0.14225888099565767
3845,0,0.20721086743480321
26342,0,0.09291100008468398
28781,0,0.4859508009777754
28622,0,0.7086850646681169
42582,0,0.4016553100486234
17405,0,0.07613762034948493
41813,0,0.5715144093642367
8231,0,0.11402055810876983
16305,0,0.04725077117091525
42226,0,0.6259853642033162
38596,0,0.30112274984050713
18210,0,0.008714000034148153
24847,0,0.18210914456136384
39010,1,0.34703468772631924
6105,0,0.04746796116084223
32708,0,0.21638791929807843
19243,1,0.9475501215817672
8308,0,0.997329800548975
19253,0,0.3465036930548466
12666,0,0.15143834946127058
26983,0,0.7949121284616875
42534,1,0.9999716724172582
19002,0,0.34139221964865923
24667,0,0.40454688902137836
4385,0,0.09289491571730435
37659,0,0.22635943230517006
9072,0,0.2096829651263466
26833,0,0.8116392700575613
11232,0,0.06635441583536644
26899,0,0.2143284584656041
21993,0,0.3138356343642165
453,0,0.2886918026603171
28800,0,0.29710143271316103
17862,0,0.12058019417473956
25309,0,0.09088922929296663
8254,0,0.08395297754799509
38600,0,0.06922004532366305
16122,0,0.14893337125822315
31893,0,0.3503649045725716
28167,0,0.2106222654096036
26237,0,0.5241713317798573
35719,0,0.12516150385117666
19250,0,0.33272767041412177
38792,0,0.03891090817227825
11045,0,0.14607646052390993
15164,0,0.4404261684942209
24906,0,0.18931791886412117
4326,1,0.8260309251448898
32633,0,0.49209833304359596
34254,0,0.4385920380059294
36293,0,0.15311697821665712
3535,0,0.08678438293238291
20346,0,0.09311094430905767
14882,1,0.9260559681258423
34045,1,0.8307953312999227
29302,0,0.14889264498390267
5659,0,0.04552713152032235
9085,0,0.05250316230252297
32982,0,0.1624071107945762
11253,0,0.036097796309657385
18497,0,0.11920272808796355
35783,0,0.4116166490654926
1690,0,0.06416595005924829
27464,0,0.13451550242910315
8626,0,0.10704333316990952
35224,0,0.21667782380333864
37665,0,0.692757234006693
31189,0,0.20486461385490018
33042,0,0.15944638067643357
38951,0,0.09272713879833391
10547,0,0.18116263635037083
39012,0,0.115328050533543
23182,0,0.010150150223785953
32715,0,0.2071613228489443
33185,0,0.1705151695182847
14293,0,0.12447938015023245
27953,0,0.6393752461344552
